"site_id","site_name","lat","lon","state","us_l3code","us_l3name","ag_eco9","huc8","source"
"NRS18_KS_10098","NRS18_KS_10098",38.157451,-100.189731,"Kansas","27","Central Great Plains","SPL","H11030005","NRSA 2018-19"
"NRS18_KS_10086","NRS18_KS_10086",39.895768,-101.707786,"Kansas","25","High Plains","SPL","H10250003","NRSA 2018-19"
"NRS18_OH_10050","NRS18_OH_10050",39.908385,-84.298164,"Ohio","55","Eastern Corn Belt Plains","TPL","H05080001","NRSA 2018-19"
"NRS18_KS_10103","NRS18_KS_10103",38.657671,-97.173311,"Kansas","27","Central Great Plains","SPL","H10260008","NRSA 2018-19"
"NRS18_OH_10023","NRS18_OH_10023",39.216914,-84.615729,"Ohio","71","Interior Plateau","SAP","H05080002","NRSA 2018-19"
"NRS18_KY_10006","NRS18_KY_10006",38.605448,-83.955933,"Kentucky","71","Interior Plateau","SAP","H05100101","NRSA 2018-19"
"NRS18_TX_10016","NRS18_TX_10016",29.910465,-95.491781,"Texas","34","Western Gulf Coastal Plain","CPL","H12040104","NRSA 2018-19"
"NRS18_OH_10014","NRS18_OH_10014",41.393265,-84.295794,"Ohio","57","Huron/Erie Lake Plains","TPL","H04100009","NRSA 2018-19"
"NRS18_KS_10100","NRS18_KS_10100",37.646365,-98.191853,"Kansas","27","Central Great Plains","SPL","H11030015","NRSA 2018-19"
"NRS18_MI_10033","NRS18_MI_10033",42.944179,-83.853322,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04080204","NRSA 2018-19"
"NRS18_PA_10004","NRS18_PA_10004",41.607634,-77.503776,"Pennsylvania","62","North Central Appalachians","NAP","H02050205","NRSA 2018-19"
"NRS18_IL_10363","NRS18_IL_10363",40.453521,-88.444823,"Illinois","54","Central Corn Belt Plains","TPL","H07130006","NRSA 2018-19"
"NRS18_GA_10003","NRS18_GA_10003",33.926733,-85.050464,"Georgia","45","Piedmont","SAP","H03150108","NRSA 2018-19"
"NRS18_OH_10029","NRS18_OH_10029",41.54013,-83.833368,"Ohio","57","Huron/Erie Lake Plains","TPL","H04100009","NRSA 2018-19"
"NRS18_KS_10043","NRS18_KS_10043",37.856015,-97.140344,"Kansas","27","Central Great Plains","SPL","H11030017","NRSA 2018-19"
"NRS18_WV_10010","NRS18_WV_10010",38.262762,-81.222574,"West Virginia","69","Central Appalachians","SAP","H05050005","NRSA 2018-19"
"NRS18_OK_10001","NRS18_OK_10001",35.749309,-97.134335,"Oklahoma","29","Cross Timbers","SPL","H11100303","NRSA 2018-19"
"NRS18_VT_10034","NRS18_VT_10034",43.2996,-72.494272,"Vermont","58","Northeastern Highlands","NAP","H01080106","NRSA 2018-19"
"NRS18_OK_10002","NRS18_OK_10002",35.717688,-96.376979,"Oklahoma","29","Cross Timbers","SPL","H11100303","NRSA 2018-19"
"NRS18_VT_10011","NRS18_VT_10011",42.876813,-72.690053,"Vermont","58","Northeastern Highlands","NAP","H01080107","NRSA 2018-19"
"NRS18_OK_10045","NRS18_OK_10045",35.925126,-96.719883,"Oklahoma","27","Central Great Plains","SPL","H11050003","NRSA 2018-19"
"NRS18_CA_10048","NRS18_CA_10048",33.266597,-116.817662,"California","8","Southern California Mountains","WMT","H18070303","NRSA 2018-19"
"NRS18_WI_10030","NRS18_WI_10030",42.923289,-89.103752,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H07090002","NRSA 2018-19"
"NRS18_SD_10038","NRS18_SD_10038",44.135362,-100.833745,"South Dakota","43","Northwestern Great Plains","NPL","H10140102","NRSA 2018-19"
"NRS18_TX_10055","NRS18_TX_10055",29.733622,-96.662815,"Texas","32","Texas Blackland Prairies","SPL","H12090301","NRSA 2018-19"
"NRS18_MI_10056","NRS18_MI_10056",42.741291,-84.549617,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04050004","NRSA 2018-19"
"NRS18_PA_10021","NRS18_PA_10021",41.65584,-76.784703,"Pennsylvania","60","Northern Allegheny Plateau","NAP","H02050106","NRSA 2018-19"
"NRS18_CA_10011","NRS18_CA_10011",34.356713,-119.019881,"California","85","Southern California/Northern Baja Coast","XER","H18070102","NRSA 2018-19"
"NRS18_GA_10001","NRS18_GA_10001",34.069547,-84.536348,"Georgia","45","Piedmont","SAP","H03150104","NRSA 2018-19"
"NRS18_WV_10031","NRS18_WV_10031",38.275918,-80.837548,"West Virginia","69","Central Appalachians","SAP","H05050005","NRSA 2018-19"
"NRS18_TN_10006","NRS18_TN_10006",35.10401,-85.360905,"Tennessee","68","Southwestern Appalachians","SAP","H06020001","NRSA 2018-19"
"NRS18_OH_10033","NRS18_OH_10033",41.135085,-84.431275,"Ohio","57","Huron/Erie Lake Plains","TPL","H04100007","NRSA 2018-19"
"NRS18_IL_10054","NRS18_IL_10054",40.162297,-88.027436,"Illinois","54","Central Corn Belt Plains","TPL","H05120109","NRSA 2018-19"
"NRS18_LA_10002","NRS18_LA_10002",32.974802,-92.076439,"Louisiana","35","South Central Plains","CPL","H08040202","NRSA 2018-19"
"NRS18_TN_10026","NRS18_TN_10026",35.098884,-85.353591,"Tennessee","68","Southwestern Appalachians","SAP","H06020001","NRSA 2018-19"
"NRS18_NY_10010","NRS18_NY_10010",42.234925,-78.772762,"New York","62","North Central Appalachians","NAP","H05010001","NRSA 2018-19"
"NRS18_WV_10015","NRS18_WV_10015",37.74097,-81.576198,"West Virginia","69","Central Appalachians","SAP","H05070101","NRSA 2018-19"
"NRS18_OH_10012","NRS18_OH_10012",41.233798,-84.590521,"Ohio","57","Huron/Erie Lake Plains","TPL","H04100005","NRSA 2018-19"
"NRS18_IL_10003","NRS18_IL_10003",39.548325,-89.433602,"Illinois","54","Central Corn Belt Plains","TPL","H07130007","NRSA 2018-19"
"NRS18_LA_10010","NRS18_LA_10010",32.2701,-90.960738,"Louisiana","73","Mississippi Alluvial Plain","CPL","H08060100","NRSA 2018-19"
"NRS18_TN_10001","NRS18_TN_10001",35.396964,-84.276559,"Tennessee","67","Ridge and Valley","SAP","H06010204","NRSA 2018-19"
"NRS18_IL_10001","NRS18_IL_10001",39.410459,-89.131404,"Illinois","54","Central Corn Belt Plains","TPL","H07130007","NRSA 2018-19"
"NRS18_LA_10021","NRS18_LA_10021",32.616321,-93.831924,"Louisiana","35","South Central Plains","CPL","H11140304","NRSA 2018-19"
"NRS18_LA_10013","NRS18_LA_10013",30.577753,-91.52159,"Louisiana","73","Mississippi Alluvial Plain","CPL","H08070300","NRSA 2018-19"
"NRS18_MI_10381","NRS18_MI_10381",43.297092,-83.854919,"Michigan","57","Huron/Erie Lake Plains","TPL","H04080203","NRSA 2018-19"
"NRS18_CA_10035","NRS18_CA_10035",37.555877,-121.150475,"California","7","Central California Valley","XER","H18040002","NRSA 2018-19"
"NRS18_TN_10009","NRS18_TN_10009",36.265377,-82.316307,"Tennessee","67","Ridge and Valley","SAP","H06010103","NRSA 2018-19"
"NRS18_LA_10001","NRS18_LA_10001",29.897335,-90.683337,"Louisiana","73","Mississippi Alluvial Plain","CPL","H08090301","NRSA 2018-19"
"NRS18_KS_10126","NRS18_KS_10126",37.087254,-99.253311,"Kansas","26","Southwestern Tablelands","SPL","H11060002","NRSA 2018-19"
"NRS18_IL_10013","NRS18_IL_10013",37.16191,-88.714081,"Illinois","72","Interior River Valleys and Hills","TPL","H05140206","NRSA 2018-19"
"NRS18_OK_10050","NRS18_OK_10050",35.925819,-99.515246,"Oklahoma","27","Central Great Plains","SPL","H11090201","NRSA 2018-19"
"NRS18_IL_10030","NRS18_IL_10030",37.069524,-89.173243,"Illinois","73","Mississippi Alluvial Plain","CPL","H05140206","NRSA 2018-19"
"NRS18_LA_10012","NRS18_LA_10012",30.794801,-91.205386,"Louisiana","74","Mississippi Valley Loess Plains","CPL","H08070201","NRSA 2018-19"
"NRS18_NV_10012","NRS18_NV_10012",39.195195,-117.346492,"Nevada","13","Central Basin and Range","XER","H16040107","NRSA 2018-19"
"NRS18_NY_10025","NRS18_NY_10025",43.125558,-75.583835,"New York","83","Eastern Great Lakes Lowlands","NAP","H04140202","NRSA 2018-19"
"NRS18_TX_10009","NRS18_TX_10009",29.238927,-98.451684,"Texas","32","Texas Blackland Prairies","SPL","H12100302","NRSA 2018-19"
"NRS18_ND_10015","NRS18_ND_10015",46.248547,-101.531464,"North Dakota","43","Northwestern Great Plains","NPL","H10130204","NRSA 2018-19"
"NRS18_MI_10010","NRS18_MI_10010",43.310967,-83.967882,"Michigan","57","Huron/Erie Lake Plains","TPL","H04080204","NRSA 2018-19"
"NRS18_CA_10032","NRS18_CA_10032",38.152202,-121.28408,"California","7","Central California Valley","XER","H18040012","NRSA 2018-19"
"NRS18_WV_10012","NRS18_WV_10012",38.638281,-79.190203,"West Virginia","67","Ridge and Valley","SAP","H02070001","NRSA 2018-19"
"NRS18_OH_10030","NRS18_OH_10030",41.742919,-80.869518,"Ohio","61","Erie Drift Plain","NAP","H04110004","NRSA 2018-19"
"NRS18_LA_10014","NRS18_LA_10014",29.679749,-91.285592,"Louisiana","73","Mississippi Alluvial Plain","CPL","H08080101","NRSA 2018-19"
"NRS18_MN_RF001","NRS18_MN_RF001",47.87549,-94.8999,"Minnesota","49","Northern Minnesota Wetlands","UMW","H09020302","NRSA 2018-19"
"NRS18_OK_10051","NRS18_OK_10051",35.814546,-98.702094,"Oklahoma","27","Central Great Plains","SPL","H11090201","NRSA 2018-19"
"NRS18_UT_10003","NRS18_UT_10003",37.510174,-112.033705,"Utah","20","Colorado Plateaus","XER","H14070007","NRSA 2018-19"
"NRS18_LA_10022","NRS18_LA_10022",29.929977,-91.464077,"Louisiana","73","Mississippi Alluvial Plain","CPL","H08080101","NRSA 2018-19"
"NRS18_OH_10005","NRS18_OH_10005",40.373149,-81.213265,"Ohio","70","Western Allegheny Plateau","SAP","H05040001","NRSA 2018-19"
"NRS18_CA_10031","NRS18_CA_10031",38.182451,-120.701042,"California","6","Central California Foothills and Coastal Mountains","XER","H18040011","NRSA 2018-19"
"NRS18_TX_10081","NRS18_TX_10081",29.201543,-98.913003,"Texas","31","Southern Texas Plains","SPL","H12110109","NRSA 2018-19"
"NRS18_VT_10006","NRS18_VT_10006",43.914617,-72.457744,"Vermont","58","Northeastern Highlands","NAP","H01080105","NRSA 2018-19"
"NRS18_CA_10033","NRS18_CA_10033",37.909759,-121.3253,"California","7","Central California Valley","XER","H18040003","NRSA 2018-19"
"NRS18_NE_10035","NRS18_NE_10035",41.000491,-96.405789,"Nebraska","47","Western Corn Belt Plains","TPL","H10200203","NRSA 2018-19"
"NRS18_MI_10081","NRS18_MI_10081",43.183356,-82.900686,"Michigan","57","Huron/Erie Lake Plains","TPL","H04090001","NRSA 2018-19"
"NRS18_UT_10005","NRS18_UT_10005",37.076941,-113.597021,"Utah","14","Mojave Basin and Range","XER","H15010008","NRSA 2018-19"
"NRS18_NV_10016","NRS18_NV_10016",39.294192,-119.931007,"Nevada","5","Sierra Nevada","WMT","H16050101","NRSA 2018-19"
"NRS18_TN_10004","NRS18_TN_10004",35.8291,-83.484642,"Tennessee","67","Ridge and Valley","SAP","H06010107","NRSA 2018-19"
"NRS18_TN_10024","NRS18_TN_10024",35.915133,-82.990691,"Tennessee","66","Blue Ridge","SAP","H06010105","NRSA 2018-19"
"NRS18_WV_10016","NRS18_WV_10016",38.580675,-79.515004,"West Virginia","67","Ridge and Valley","SAP","H02070001","NRSA 2018-19"
"NRS18_WI_10001","NRS18_WI_10001",44.218998,-90.216323,"Wisconsin","51","North Central Hardwood Forests","UMW","H07070003","NRSA 2018-19"
"NRS18_LA_10016","NRS18_LA_10016",30.121323,-90.917545,"Louisiana","73","Mississippi Alluvial Plain","CPL","H08070100","NRSA 2018-19"
"NRS18_OH_10001","NRS18_OH_10001",40.706629,-80.799173,"Ohio","70","Western Allegheny Plateau","SAP","H05030101","NRSA 2018-19"
"NRS18_IL_10366","NRS18_IL_10366",41.693023,-88.459759,"Illinois","54","Central Corn Belt Plains","TPL","H07120007","NRSA 2018-19"
"NRS18_VT_10335","NRS18_VT_10335",43.820721,-72.542511,"Vermont","58","Northeastern Highlands","NAP","H01080105","NRSA 2018-19"
"NRS18_NY_10009","NRS18_NY_10009",43.015669,-76.854642,"New York","83","Eastern Great Lakes Lowlands","NAP","H04140201","NRSA 2018-19"
"NRS18_CA_10088","NRS18_CA_10088",38.342358,-120.259517,"California","5","Sierra Nevada","WMT","H18040012","NRSA 2018-19"
"NRS18_NE_10044","NRS18_NE_10044",40.370644,-96.889774,"Nebraska","47","Western Corn Belt Plains","TPL","H10270204","NRSA 2018-19"
"NRS18_ND_10010","NRS18_ND_10010",46.278635,-100.242855,"North Dakota","43","Northwestern Great Plains","NPL","H10130104","NRSA 2018-19"
"NRS18_CA_10054","NRS18_CA_10054",37.952336,-121.339221,"California","7","Central California Valley","XER","H18040003","NRSA 2018-19"
"NRS18_MI_10015","NRS18_MI_10015",42.636428,-82.589484,"Michigan","57","Huron/Erie Lake Plains","TPL","H04090002","NRSA 2018-19"
"NRS18_TN_10010","NRS18_TN_10010",35.068954,-85.339596,"Tennessee","67","Ridge and Valley","SAP","H06020001","NRSA 2018-19"
"NRS18_WV_10003","NRS18_WV_10003",38.803937,-80.891885,"West Virginia","70","Western Allegheny Plateau","SAP","H05030203","NRSA 2018-19"
"NRS18_NV_10002","NRS18_NV_10002",39.082159,-119.757309,"Nevada","13","Central Basin and Range","XER","H16050201","NRSA 2018-19"
"NRS18_UT_10012","NRS18_UT_10012",37.430418,-112.351625,"Utah","19","Wasatch and Uinta Mountains","WMT","H16030002","NRSA 2018-19"
"NRS18_WI_10020","NRS18_WI_10020",43.928273,-89.902945,"Wisconsin","51","North Central Hardwood Forests","UMW","H07070003","NRSA 2018-19"
"NRS18_OH_10011","NRS18_OH_10011",39.330024,-82.26817,"Ohio","70","Western Allegheny Plateau","SAP","H05090101","NRSA 2018-19"
"NRS18_OH_10006","NRS18_OH_10006",41.796214,-80.917764,"Ohio","61","Erie Drift Plain","NAP","H04110003","NRSA 2018-19"
"NRS18_PA_10028","NRS18_PA_10028",41.833699,-79.173112,"Pennsylvania","62","North Central Appalachians","NAP","H05010001","NRSA 2018-19"
"NRS18_LA_10020","NRS18_LA_10020",30.393977,-93.642365,"Louisiana","35","South Central Plains","CPL","H08080205","NRSA 2018-19"
"NRS18_LA_10005","NRS18_LA_10005",30.60083,-91.876773,"Louisiana","73","Mississippi Alluvial Plain","CPL","H08080102","NRSA 2018-19"
"NRS18_LA_10015","NRS18_LA_10015",29.763615,-91.444237,"Louisiana","73","Mississippi Alluvial Plain","CPL","H08080102","NRSA 2018-19"
"NRS18_IL_10041","NRS18_IL_10041",41.1478,-88.861112,"Illinois","54","Central Corn Belt Plains","TPL","H07130002","NRSA 2018-19"
"NRS18_LA_10003","NRS18_LA_10003",29.904271,-92.116004,"Louisiana","34","Western Gulf Coastal Plain","CPL","H08080103","NRSA 2018-19"
"NRS18_WI_10039","NRS18_WI_10039",43.001951,-88.152543,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H07120006","NRSA 2018-19"
"NRS18_CA_10036","NRS18_CA_10036",38.435007,-121.524909,"California","7","Central California Valley","XER","H18020163","NRSA 2018-19"
"NRS18_NV_10008","NRS18_NV_10008",36.739909,-114.205988,"Nevada","14","Mojave Basin and Range","XER","H15010010","NRSA 2018-19"
"NRS18_WA_10043","NRS18_WA_10043",46.799315,-121.091119,"Washington","9","Eastern Cascades Slopes and Foothills","WMT","H17030002","NRSA 2018-19"
"NRS18_OK_10056","NRS18_OK_10056",35.53,-99.130214,"Oklahoma","27","Central Great Plains","SPL","H11130302","NRSA 2018-19"
"NRS18_KS_RF001","NRS18_KS_RF001",39.08456,-95.28932,"Kansas","40","Central Irregular Plains","TPL","H10270104","NRSA 2018-19"
"NRS18_CA_10052","NRS18_CA_10052",38.203588,-121.477946,"California","7","Central California Valley","XER","H18040012","NRSA 2018-19"
"NRS18_LA_10481","NRS18_LA_10481",31.49178,-91.517289,"Louisiana","73","Mississippi Alluvial Plain","CPL","H08060100","NRSA 2018-19"
"NRS18_OK_11082","NRS18_OK_11082",35.005535,-99.866889,"Oklahoma","26","Southwestern Tablelands","SPL","H11120304","NRSA 2018-19"
"NRS18_WA_10211","NRS18_WA_10211",47.02809,-120.652917,"Washington","10","Columbia Plateau","XER","H17030001","NRSA 2018-19"
"NRS18_CA_10009","NRS18_CA_10009",39.598629,-120.997161,"California","5","Sierra Nevada","WMT","H18020125","NRSA 2018-19"
"NRS18_KS_10123","NRS18_KS_10123",38.243453,-97.436611,"Kansas","27","Central Great Plains","SPL","H11030012","NRSA 2018-19"
"NRS18_LA_10007","NRS18_LA_10007",31.551189,-91.805449,"Louisiana","73","Mississippi Alluvial Plain","CPL","H08040305","NRSA 2018-19"
"NRS18_OR_10042","NRS18_OR_10042",45.508216,-120.360038,"Oregon","10","Columbia Plateau","XER","H17070204","NRSA 2018-19"
"NRS18_UT_10004","NRS18_UT_10004",39.788304,-111.108138,"Utah","19","Wasatch and Uinta Mountains","WMT","H14060007","NRSA 2018-19"
"NRS18_GA_10011","NRS18_GA_10011",32.403369,-84.848359,"Georgia","65","Southeastern Plains","CPL","H03130003","NRSA 2018-19"
"NRS18_OK_10058","NRS18_OK_10058",35.142581,-99.263816,"Oklahoma","27","Central Great Plains","SPL","H11120303","NRSA 2018-19"
"NRS18_KY_10001","NRS18_KY_10001",38.620143,-85.418537,"Kentucky","71","Interior Plateau","SAP","H05140101","NRSA 2018-19"
"NRS18_OK_11329","NRS18_OK_11329",35.543104,-99.020028,"Oklahoma","27","Central Great Plains","SPL","H11130302","NRSA 2018-19"
"NRS18_SD_10039","NRS18_SD_10039",45.596879,-103.927473,"South Dakota","43","Northwestern Great Plains","NPL","H10110201","NRSA 2018-19"
"NRS18_DE_10003","NRS18_DE_10003",39.207644,-75.748527,"Delaware","63","Middle Atlantic Coastal Plain","CPL","H02060002","NRSA 2018-19"
"NRS18_WA_10021","NRS18_WA_10021",46.310573,-120.353181,"Washington","10","Columbia Plateau","XER","H17030003","NRSA 2018-19"
"NRS18_NJ_10183","NRS18_NJ_10183",40.87512,-74.590508,"New Jersey","58","Northeastern Highlands","NAP","H02030103","NRSA 2018-19"
"NRS18_MI_10048","NRS18_MI_10048",43.029709,-83.673846,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04080204","NRSA 2018-19"
"NRS18_CA_10066","NRS18_CA_10066",39.661065,-120.889313,"California","5","Sierra Nevada","WMT","H18020125","NRSA 2018-19"
"NRS18_VT_10002","NRS18_VT_10002",42.793371,-72.52477,"Vermont","59","Northeastern Coastal Zone","NAP","H01080107","NRSA 2018-19"
"NRS18_CA_10322","NRS18_CA_10322",38.263403,-121.647551,"California","7","Central California Valley","XER","H18020163","NRSA 2018-19"
"NRS18_UT_10009","NRS18_UT_10009",39.785732,-110.178637,"Utah","20","Colorado Plateaus","XER","H14060005","NRSA 2018-19"
"NRS18_KY_10008","NRS18_KY_10008",37.9815,-86.03399,"Kentucky","71","Interior Plateau","SAP","H05140104","NRSA 2018-19"
"NRS18_SC_10011","NRS18_SC_10011",34.709687,-82.461053,"South Carolina","45","Piedmont","SAP","H03050109","NRSA 2018-19"
"NRS18_SC_10007","NRS18_SC_10007",34.966635,-82.100841,"South Carolina","45","Piedmont","SAP","H03050107","NRSA 2018-19"
"NRS18_WA_10811","NRS18_WA_10811",48.85865,-119.414773,"Washington","10","Columbia Plateau","XER","H17020006","NRSA 2018-19"
"NRS18_WA_10001","NRS18_WA_10001",46.131715,-121.587298,"Washington","4","Cascades","WMT","H17070105","NRSA 2018-19"
"NRS18_VT_10016","NRS18_VT_10016",43.173505,-72.607107,"Vermont","58","Northeastern Highlands","NAP","H01080107","NRSA 2018-19"
"NRS18_SD_10037","NRS18_SD_10037",45.878233,-102.635179,"South Dakota","43","Northwestern Great Plains","NPL","H10130301","NRSA 2018-19"
"NRS18_NH_10010","NRS18_NH_10010",42.952686,-71.942056,"New Hampshire","58","Northeastern Highlands","NAP","H01070003","NRSA 2018-19"
"NRS18_MO_RF001","NRS18_MO_RF001",39.65361,-94.22583,"Missouri","40","Central Irregular Plains","TPL","H10280101","NRSA 2018-19"
"NRS18_NC_10020","NRS18_NC_10020",35.9821,-78.806079,"North Carolina","45","Piedmont","SAP","H03020201","NRSA 2018-19"
"NRS18_NE_10015","NRS18_NE_10015",40.059237,-101.752956,"Nebraska","25","High Plains","SPL","H10250002","NRSA 2018-19"
"NRS18_OR_10026","NRS18_OR_10026",44.73944,-120.328247,"Oregon","11","Blue Mountains","WMT","H17070204","NRSA 2018-19"
"NRS18_ND_10030","NRS18_ND_10030",46.263857,-99.89578,"North Dakota","42","Northwestern Glaciated Plains","NPL","H10130104","NRSA 2018-19"
"NRS18_CA_10029","NRS18_CA_10029",38.121127,-121.529553,"California","7","Central California Valley","XER","H18040012","NRSA 2018-19"
"NRS18_WA_10014","NRS18_WA_10014",47.182304,-120.908072,"Washington","77","North Cascades","WMT","H17030001","NRSA 2018-19"
"NRS18_WA_10002","NRS18_WA_10002",48.956082,-119.693318,"Washington","10","Columbia Plateau","XER","H17020007","NRSA 2018-19"
"NRS18_SC_10008","NRS18_SC_10008",34.930194,-80.868398,"South Carolina","45","Piedmont","SAP","H03050103","NRSA 2018-19"
"NRS18_WA_10013","NRS18_WA_10013",46.855204,-122.176478,"Washington","4","Cascades","WMT","H17110015","NRSA 2018-19"
"NRS18_LA_10181","NRS18_LA_10181",30.050882,-92.432024,"Louisiana","34","Western Gulf Coastal Plain","CPL","H08080202","NRSA 2018-19"
"NRS18_LA_10011","NRS18_LA_10011",31.779882,-93.584214,"Louisiana","35","South Central Plains","CPL","H12010004","NRSA 2018-19"
"NRS18_WA_10012","NRS18_WA_10012",46.27117,-119.570472,"Washington","10","Columbia Plateau","XER","H17030003","NRSA 2018-19"
"NRS18_LA_10019","NRS18_LA_10019",31.562121,-93.501224,"Louisiana","35","South Central Plains","CPL","H12010004","NRSA 2018-19"
"NRS18_GA_10024","NRS18_GA_10024",33.332854,-85.218924,"Georgia","45","Piedmont","SAP","H03130002","NRSA 2018-19"
"NRS18_NV_10003","NRS18_NV_10003",39.214289,-114.541343,"Nevada","13","Central Basin and Range","XER","H16060008","NRSA 2018-19"
"NRS18_WA_10022","NRS18_WA_10022",48.515986,-121.979811,"Washington","77","North Cascades","WMT","H17110007","NRSA 2018-19"
"NRS18_TX_10012","NRS18_TX_10012",35.972408,-100.824388,"Texas","26","Southwestern Tablelands","SPL","H11090106","NRSA 2018-19"
"NRS18_TX_10029","NRS18_TX_10029",35.390906,-101.831759,"Texas","26","Southwestern Tablelands","SPL","H11090105","NRSA 2018-19"
"NRS18_TX_10030","NRS18_TX_10030",35.274049,-100.766171,"Texas","26","Southwestern Tablelands","SPL","H11120301","NRSA 2018-19"
"NRS18_LA_10004","NRS18_LA_10004",31.363986,-93.198806,"Louisiana","35","South Central Plains","CPL","H11140207","NRSA 2018-19"
"NRS18_LA_10006","NRS18_LA_10006",31.626501,-92.909209,"Louisiana","35","South Central Plains","CPL","H11140207","NRSA 2018-19"
"NRS18_CT_10031","NRS18_CT_10031",41.588684,-73.352088,"Connecticut","59","Northeastern Coastal Zone","NAP","H01100005","NRSA 2018-19"
"NRS18_TX_10886","NRS18_TX_10886",33.643754,-99.806625,"Texas","26","Southwestern Tablelands","SPL","H11130205","NRSA 2018-19"
"NRS18_WA_10007","NRS18_WA_10007",48.68136,-121.720031,"Washington","77","North Cascades","WMT","H17110005","NRSA 2018-19"
"NRS18_IL_10017","NRS18_IL_10017",41.605104,-89.832848,"Illinois","54","Central Corn Belt Plains","TPL","H07090005","NRSA 2018-19"
"NRS18_CT_10001","NRS18_CT_10001",41.380918,-72.780246,"Connecticut","59","Northeastern Coastal Zone","NAP","H01100004","NRSA 2018-19"
"NRS18_MO_RF002","NRS18_MO_RF002",37.87083,-91.9299,"Missouri","39","Ozark Highlands","SAP","H10290203","NRSA 2018-19"
