cycle,database_style_key,epa_short_name,indicator,source_dataset,epa_definition_what_it_measures,sample_or_record_type_s,legal_values_format,range_low,range_high,definition_status,convenience_prefix,appears_in_count_datasets,metadata_record_count
1819,fish_sampling_PRIM_HAULS_FLAG,PRIM_HAULS_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Number of hauls,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_HEIGHT,PRIM_HEIGHT,Fish,NRSA 1819 Fish Sampling Information,Height (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_HEIGHT_FLAG,PRIM_HEIGHT_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Height (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_LENGTH,PRIM_LENGTH,Fish,NRSA 1819 Fish Sampling Information,Length (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_LENGTH_FISHED,PRIM_LENGTH_FISHED,Fish,NRSA 1819 Fish Sampling Information,Length sampled(m).,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_LENGTH_FISHED_FLAG,PRIM_LENGTH_FISHED_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Length sampled(m).,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_LENGTH_FLAG,PRIM_LENGTH_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Length (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_LENGTH_SEINE,PRIM_LENGTH_SEINE,Fish,NRSA 1819 Fish Sampling Information,Length sampled(m).,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_LENGTH_SEINE_FLAG,PRIM_LENGTH_SEINE_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Length sampled(m).,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_MESH,PRIM_MESH,Fish,NRSA 1819 Fish Sampling Information,Mesh (mm),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_MESH_FLAG,PRIM_MESH_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Mesh (mm),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_MODEL,PRIM_MODEL,Fish,NRSA 1819 Fish Sampling Information,PRIM_MODEL,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_MODEL_FLAG,PRIM_MODEL_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with PRIM_MODEL,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_NET_DIAM,PRIM_NET_DIAM,Fish,NRSA 1819 Fish Sampling Information,Anodes Diameter (in or cm),FISH,,0.0,30.0,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_NET_DIAM_FLAG,PRIM_NET_DIAM_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Anodes Diameter (in or cm),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_NET_UNITS,PRIM_NET_UNITS,Fish,NRSA 1819 Fish Sampling Information,Anodes Diameter units,FISH,|IN|CM,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_NET_UNITS_FLAG,PRIM_NET_UNITS_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Anodes Diameter units,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_NETTERS,PRIM_NETTERS,Fish,NRSA 1819 Fish Sampling Information,Number of netters,FISH,,0.0,2.0,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_NETTERS_FLAG,PRIM_NETTERS_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Number of netters,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_POWER,PRIM_POWER,Fish,NRSA 1819 Fish Sampling Information,PRIM_POWER,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_POWER_FLAG,PRIM_POWER_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with PRIM_POWER,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_PULSRATE,PRIM_PULSRATE,Fish,NRSA 1819 Fish Sampling Information,Pulse Rate (pps/Hz),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_PULSRATE_FLAG,PRIM_PULSRATE_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Pulse Rate (pps/Hz),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_PULSWID,PRIM_PULSWID,Fish,NRSA 1819 Fish Sampling Information,Pulse Width (ms),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_PULSWID_FLAG,PRIM_PULSWID_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Pulse Width (ms),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_SEINE,PRIM_SEINE,Fish,NRSA 1819 Fish Sampling Information,Type Seine Net,FISH,|BAG|MINNOW,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_SEINE_FLAG,PRIM_SEINE_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Type Seine Net,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_SHKTIME,PRIM_SHKTIME,Fish,NRSA 1819 Fish Sampling Information,Total Shock button Time (s),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_SHKTIME_FLAG,PRIM_SHKTIME_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Total Shock button Time (s),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_TOT_SEINE,PRIM_TOT_SEINE,Fish,NRSA 1819 Fish Sampling Information,Total Seining Time (min),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_TOT_SEINE_FLAG,PRIM_TOT_SEINE_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Total Seining Time (min),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_VOLTS,PRIM_VOLTS,Fish,NRSA 1819 Fish Sampling Information,Volts,FISH,,50.0,1000.0,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_VOLTS_FLAG,PRIM_VOLTS_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Volts,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_WATTS,PRIM_WATTS,Fish,NRSA 1819 Fish Sampling Information,"Watts: likely 400 (bp), 2500 or 5000 (boat/raft)",FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_WATTS_FLAG,PRIM_WATTS_FLAG,Fish,NRSA 1819 Fish Sampling Information,"Flag associated with Watts: likely 400 (bp), 2500 or 5000 (boat/raft)",FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_WAVEFORM,PRIM_WAVEFORM,Fish,NRSA 1819 Fish Sampling Information,Wave Form,FISH,|AC|DC|PULSED_DC,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PRIM_WAVEFORM_FLAG,PRIM_WAVEFORM_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Wave Form,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_PUBLICATION_DATE,PUBLICATION_DATE,Fish,NRSA 1819 Fish Sampling Information,Date the dataset was published to the NARS site,COLUMN,,,,Single metadata definition,fish_sampling,12,1
1819,fish_sampling_RCH_LENGTH,RCH_LENGTH,Fish,NRSA 1819 Fish Sampling Information,Final Length of Fishing Reach (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SAMPLE_TYPE,SAMPLE_TYPE,Fish,NRSA 1819 Fish Sampling Information,Code identifying sample type,COLUMN,,,,Single metadata definition,fish_sampling,9,1
1819,fish_sampling_SEC_AMPS,SEC_AMPS,Fish,NRSA 1819 Fish Sampling Information,Amps,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_AMPS_FLAG,SEC_AMPS_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Amps,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_ANODE,SEC_ANODE,Fish,NRSA 1819 Fish Sampling Information,Anodes Number,FISH,,0.0,30.0,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_ANODE_FLAG,SEC_ANODE_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Anodes Number,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_AVG_HAUL,SEC_AVG_HAUL,Fish,NRSA 1819 Fish Sampling Information,Average Haul Length (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_AVG_HAUL_FLAG,SEC_AVG_HAUL_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Average Haul Length (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_CREW,SEC_CREW,Fish,NRSA 1819 Fish Sampling Information,Number of crew members,FISH,,0.0,10.0,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_CREW_FLAG,SEC_CREW_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Number of crew members,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_FSHTIME,SEC_FSHTIME,Fish,NRSA 1819 Fish Sampling Information,Total Fishing Time (min),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_FSHTIME_FLAG,SEC_FSHTIME_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Total Fishing Time (min),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_GEAR,SEC_GEAR,Fish,NRSA 1819 Fish Sampling Information,Primary Electrofishing Gear,FISH,|BOAT|RAFT|BACKPACK|BARGE,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_GEAR_FLAG,SEC_GEAR_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Primary Electrofishing Gear,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_HAULS,SEC_HAULS,Fish,NRSA 1819 Fish Sampling Information,Number of hauls,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_HAULS_FLAG,SEC_HAULS_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Number of hauls,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_HEIGHT,SEC_HEIGHT,Fish,NRSA 1819 Fish Sampling Information,Height (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_HEIGHT_FLAG,SEC_HEIGHT_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Height (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_LENGTH,SEC_LENGTH,Fish,NRSA 1819 Fish Sampling Information,Length (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_LENGTH_FISHED,SEC_LENGTH_FISHED,Fish,NRSA 1819 Fish Sampling Information,Length sampled(m).,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_LENGTH_FISHED_FLAG,SEC_LENGTH_FISHED_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Length sampled(m).,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_LENGTH_FLAG,SEC_LENGTH_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Length (m),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_LENGTH_SEINE,SEC_LENGTH_SEINE,Fish,NRSA 1819 Fish Sampling Information,Length sampled(m).,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_LENGTH_SEINE_FLAG,SEC_LENGTH_SEINE_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Length sampled(m).,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_MESH,SEC_MESH,Fish,NRSA 1819 Fish Sampling Information,Mesh (mm),FISH,,0.0,30.0,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_MESH_FLAG,SEC_MESH_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Mesh (mm),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_MODEL,SEC_MODEL,Fish,NRSA 1819 Fish Sampling Information,SEC_MODEL,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_MODEL_FLAG,SEC_MODEL_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with SEC_MODEL,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_NET_DIAM,SEC_NET_DIAM,Fish,NRSA 1819 Fish Sampling Information,Anodes Diameter (in or cm),FISH,,0.0,30.0,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_NET_DIAM_FLAG,SEC_NET_DIAM_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Anodes Diameter (in or cm),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_NET_UNITS,SEC_NET_UNITS,Fish,NRSA 1819 Fish Sampling Information,Anodes Diameter units,FISH,|IN|CM,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_NET_UNITS_FLAG,SEC_NET_UNITS_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Anodes Diameter units,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_NETTERS,SEC_NETTERS,Fish,NRSA 1819 Fish Sampling Information,Number of netters,FISH,,0.0,30.0,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_NETTERS_FLAG,SEC_NETTERS_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Number of netters,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_POWER,SEC_POWER,Fish,NRSA 1819 Fish Sampling Information,SEC_POWER,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_POWER_FLAG,SEC_POWER_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with SEC_POWER,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_PULSRATE,SEC_PULSRATE,Fish,NRSA 1819 Fish Sampling Information,Pulse Rate (pps/Hz),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_PULSRATE_FLAG,SEC_PULSRATE_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Pulse Rate (pps/Hz),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_PULSWID,SEC_PULSWID,Fish,NRSA 1819 Fish Sampling Information,Pulse Width (ms),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_PULSWID_FLAG,SEC_PULSWID_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Pulse Width (ms),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_SEINE,SEC_SEINE,Fish,NRSA 1819 Fish Sampling Information,Type Seine Net,FISH,|BAG|MINNOW,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_SEINE_FLAG,SEC_SEINE_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Type Seine Net,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_SHKTIME,SEC_SHKTIME,Fish,NRSA 1819 Fish Sampling Information,Total Shock button Time (s),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_SHKTIME_FLAG,SEC_SHKTIME_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Total Shock button Time (s),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_TOT_SEINE,SEC_TOT_SEINE,Fish,NRSA 1819 Fish Sampling Information,Total Seining Time (min),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_TOT_SEINE_FLAG,SEC_TOT_SEINE_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Total Seining Time (min),FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_VOLTS,SEC_VOLTS,Fish,NRSA 1819 Fish Sampling Information,Volts,FISH,,50.0,1000.0,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_VOLTS_FLAG,SEC_VOLTS_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Volts,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_WATTS,SEC_WATTS,Fish,NRSA 1819 Fish Sampling Information,"Watts: likely 400 (bp), 2500 or 5000 (boat/raft)",FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_WATTS_FLAG,SEC_WATTS_FLAG,Fish,NRSA 1819 Fish Sampling Information,"Flag associated with Watts: likely 400 (bp), 2500 or 5000 (boat/raft)",FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_WAVEFORM,SEC_WAVEFORM,Fish,NRSA 1819 Fish Sampling Information,Wave Form,FISH,|AC|DC|PULSED_DC,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SEC_WAVEFORM_FLAG,SEC_WAVEFORM_FLAG,Fish,NRSA 1819 Fish Sampling Information,Flag associated with Wave Form,FISH,,,,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_SITE_ID,SITE_ID,Fish,NRSA 1819 Fish Sampling Information,Identification code for site,VERIF,,,,Single metadata definition,fish_sampling,16,1
1819,fish_sampling_STATE,STATE,Fish,NRSA 1819 Fish Sampling Information,State,VERIF,|AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,,,Single metadata definition,fish_sampling,13,1
1819,fish_sampling_TEMPERATURE,TEMPERATURE,Fish,NRSA 1819 Fish Sampling Information,Temperature (C),FISH,,0.0,30.0,Single metadata definition,fish_sampling,1,1
1819,fish_sampling_UID,UID,Fish,NRSA 1819 Fish Sampling Information,Unique identifier for the site/visit,COLUMN,,,,Single metadata definition,fish_sampling,15,1
1819,fish_sampling_VISIT_NO,VISIT_NO,Fish,NRSA 1819 Fish Sampling Information,Sequential number of visit to site,VERIF,|1|2|R,,,Single metadata definition,fish_sampling,15,1
1819,fish_sampling_WATER_VIS,WATER_VIS,Fish,NRSA 1819 Fish Sampling Information,Water Visibility (m),FISH,|GOOD|POOR,,,Single metadata definition,fish_sampling,1,1
1819,fish_count_AG_ECO9,AG_ECO9,Fish,NRSA 1819 Fish Count,"NARS 9-level reporting region, based on aggregated Omernik Level III ecoregions. No missing or \blank\"" values allowed.""",DESIGN,CPL|NAP|NPL|SAP|SPL|TPL|UMW|WMT|XER |,,,Single metadata definition,fish_count,11,1
1819,fish_count_ANOM_CT,ANOM_CT,Fish,NRSA 1819 Fish Count,Total number of anomalies for taxon in sample,FISH,,,,Single metadata definition,fish_count,1,1
1819,fish_count_DATE_COL,DATE_COL,Fish,NRSA 1819 Fish Count,Date of data collection in field,VERIF,,,,Single metadata definition,fish_count,15,1
1819,fish_count_EPA_REG,EPA_REG,Fish,NRSA 1819 Fish Count,"EPA Region. No missing or \blank\"" values allowed.""",DESIGN,Region_01 | Region_02 | Region_03 | Region_04 | Region_05 | Region_06 | Region_07 | Region_08 | Region_09 | Region_10 |,,,Single metadata definition,fish_count,10,1
1819,fish_count_FINAL_NAME,FINAL_NAME,Fish,NRSA 1819 Fish Count,Final common name assigned to fish count data,TAXA: Vertebrate,,,,Single metadata definition,fish_count,1,1
1819,fish_count_IS_DISTINCT,IS_DISTINCT,Fish,NRSA 1819 Fish Count,Distinctness of taxon within sample,FISH,0|1,,,Single metadata definition,fish_count,2,1
1819,fish_count_NON_NATIVE,NON_NATIVE,Fish,NRSA 1819 Fish Count,Non-native status (Y/N) | Non-native to the HUC where sample was collected,FISH,N|Y,,,Multiple protocol-specific labels — see Metadata Detail,fish_count,1,2
1819,fish_count_PUBLICATION_DATE,PUBLICATION_DATE,Fish,NRSA 1819 Fish Count,Date of data file publication,,,,,Single metadata definition,fish_count,12,1
1819,fish_count_SITE_ID,SITE_ID,Fish,NRSA 1819 Fish Count,Site ID,VERIF,,,,Single metadata definition,fish_count,16,1
1819,fish_count_STATE,STATE,Fish,NRSA 1819 Fish Count,State of site,VERIF,,,,Single metadata definition,fish_count,13,1
1819,fish_count_TAXA_ID,TAXA_ID,Fish,NRSA 1819 Fish Count,Taxonomic ID number,,,,,Single metadata definition,fish_count,2,1
1819,fish_count_TOTAL,TOTAL,Fish,NRSA 1819 Fish Count,Total number of individuals for taxon in sample,FISH,,,,Single metadata definition,fish_count,2,1
1819,fish_count_UID,UID,Fish,NRSA 1819 Fish Count,Unique site visit ID,,,,,Single metadata definition,fish_count,15,1
1819,fish_count_VISIT_NO,VISIT_NO,Fish,NRSA 1819 Fish Count,Number identifying which visit this is,VERIF,|1|2,,,Single metadata definition,fish_count,15,1
1819,fish_mmi_AG_ECO9,AG_ECO9,Fish,NRSA 1819 Fish MMI,"NARS 9-level reporting region, based on aggregated Omernik Level III ecoregions. No missing or \blank\"" values allowed.""",DESIGN,CPL|NAP|NPL|SAP|SPL|TPL|UMW|WMT|XER |,,,Single metadata definition,fish_mmi,11,1
1819,fish_mmi_ALIENNTAX_PT,ALIENNTAX_PT,Fish,NRSA 1819 Fish MMI,Score for ALIENNTAX used in MMI,FISH,,,,Single metadata definition,fish_mmi,1,1
1819,fish_mmi_ALIENNTAX_WS,ALIENNTAX_WS,Fish,NRSA 1819 Fish MMI,Traditional MMI watershed adjusted value for ALIENNTAX,FISH,,,,Single metadata definition,fish_mmi,1,1
1819,fish_mmi_ALIENNTAX_WS_PT,ALIENNTAX_WS_PT,Fish,NRSA 1819 Fish MMI,Traditional MMI watershed adjusted metric score for ALIENNTAX,FISH,,,,Single metadata definition,fish_mmi,1,1
1819,fish_mmi_ALIENPIND_WS,ALIENPIND_WS,Fish,NRSA 1819 Fish MMI,Traditional MMI watershed adjusted value for ALIENPIND,FISH,,,,Single metadata definition,fish_mmi,1,1
1819,fish_mmi_ALIENPIND_WS_PT,ALIENPIND_WS_PT,Fish,NRSA 1819 Fish MMI,Traditional MMI watershed adjusted metric score for ALIENPIND,FISH,,,,Single metadata definition,fish_mmi,1,1
1819,fish_mmi_BENTINVPTAX_WS,BENTINVPTAX_WS,Fish,NRSA 1819 Fish MMI,Traditional MMI watershed adjusted value for BENTINVPTAX,FISH,,,,Single metadata definition,fish_mmi,1,1
1819,fish_mmi_BENTINVPTAX_WS_PT,BENTINVPTAX_WS_PT,Fish,NRSA 1819 Fish MMI,Traditional MMI watershed adjusted metric score for BENTINVPTAX,FISH,,,,Single metadata definition,fish_mmi,1,1
