cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_label_description,boatable_label,wadeable_label,sample_or_record_type,units,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_RICH_PT,RICH_PT,Metric score for taxa richness,,,BERW,,Good|Fair|Poor|Not Assessed,0.0,10.0,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_RICH_PT,RICH_PT,Metric score for taxa richness,,,BETB,,Good|Fair|Poor|Not Assessed,0.0,10.0,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_SAMPLE_TYPE,SAMPLE_TYPE,Sample type,,,,,,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_SAMPLE_TYPE,SAMPLE_TYPE,Sample type,,,,,,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_SAMPLE_TYPE,SAMPLE_TYPE,Sample type,,,,,,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_SITE_ID,SITE_ID,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. Text. No missing values allowed.",,,DESIGN,,,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_SITE_ID,SITE_ID,Site ID,,,VERIF,,,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_SITETYPE,SITETYPE,"Site type (Probability-based or hand-picked). PROB for sites from probability survey. Usually HAND for hand-picked sites. In EMAP West and WSA, STARHAND is used to identify hand-picked sites that do not have all CORE indicators available.",,,,,,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_SITETYPE,SITETYPE,Site type (Probability-based or hand-picked),,,DESIGN,,PROB | HAND,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_TOLR_PT,TOLR_PT,Metric score for tolerance metric,,,BERW,,Good|Fair|Poor|Not Assessed,0.0,10.0,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_TOLR_PT,TOLR_PT,Metric score for tolerance metric,,,BETB,,Good|Fair|Poor|Not Assessed,0.0,10.0,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_UID,UID,Unique site visit ID,,,,,,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_UID,UID,Unique site visit ID,,,,,,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_UID,UID,Unique site visit ID,,,,,,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Macroinvertebrate MMI,Benthic Macroinvertebrates,benthic_mmi_VISIT_NO,VISIT_NO,Number identifying which visit this is,,,VERIF,,|1|2,,,PARAMETER,benthic_mmi
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_CLASS,CLASS,Class of taxon,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_FAMILY,FAMILY,Family of taxon,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_FFG,FFG,"Functional feeding group used in metric calculations;Collector-filterer(CF),Collector-gatherer(CG),Parasite(PA),Piercer(PI),Scraper(SC),Shredder(SH)",,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_FFG_WSA,FFG_WSA,"Functional feeding group assignment used in WSA-based metrics;Collector-filterer(CF),Collector-gatherer(CG),Parasite(PA),Piercer(PI),Scraper(SC),Shredder(SH)",,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_GENUS,GENUS,Genus of taxon,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_HABIT,HABIT,"Habit used in metric calculations;Burrower(BU),Climber(CB),Clinger(CN),Diver(DV),Planktonic(PK),Skater(SK),Sprawler(SP),Swimmer(SW)",,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_HABIT_WSA,HABIT_WSA,"Habit group assignment used in WSA-based metrics;Burrower(BU),Climber(CB),Clinger(CN),Diver(DV),Planktonic(PK),Skater(SK),Sprawler(SP),Swimmer(SW)",,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_ITISTSN,ITISTSN,Taxonomic Serial Number assigned by IT IS,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_NON_TARGET,NON_TARGET,Operational taxon unit for NRSA O/E,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_ORDER,ORDER,Order of taxon,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_OTU_NRSA,OTU_NRSA,Family name,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_PHYLUM,PHYLUM,Phylum of taxon,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_PTV,PTV,Pollution tolerance value as assigned for NWSA,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_PTV_WSA,PTV_WSA,Pollution tolerance value used in WSA-based metrics,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_SUBFAMILY,SUBFAMILY,Subfamily of taxon,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_TARGET_TAXON,TARGET_TAXON,TAXANAME AT TARGET HIERARCHICAL TAXONOMIC LEVEL,,,BETB,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_TARGET_TAXON,TARGET_TAXON,Name of taxon at target taxon level,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_TAXA_ID,TAXA_ID,Taxonomic ID number,,,,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_TAXA_ID,TAXA_ID,Taxonomic ID number,,,,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_TAXA_ID,TAXA_ID,Taxonomic ID number,,,,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_TRIBE,TRIBE,Tribe of taxon,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Taxa List,Benthic Macroinvertebrates,benthic_taxa_VOLTINISM,VOLTINISM,Voltinism as assigned by USGS,,,TAXA: Invertebrates,,,,,VARIABLE,benthic_taxa
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_CLASS,CLASS,Class of taxon,,,TAXA: Invertebrates,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_FAMILY,FAMILY,Family of taxon,,,TAXA: Invertebrates,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_GENUS,GENUS,Genus of taxon,,,TAXA: Invertebrates,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_IS_DISTINCT,IS_DISTINCT,Distinctness of taxon within sample,,,BETB,,0|1,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_IS_DISTINCT300,IS_DISTINCT300,Distinctness in 300 organism subsample,,,BETB,,0|1,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_ORDER,ORDER,Order of taxon,,,TAXA: Invertebrates,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_PHYLUM,PHYLUM,Phylum of taxon,,,TAXA: Invertebrates,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_SUBFAMILY,SUBFAMILY,Subfamily of taxon,,,TAXA: Invertebrates,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_TARGET_TAXON,TARGET_TAXON,TAXANAME AT TARGET HIERARCHICAL TAXONOMIC LEVEL,,,BETB,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_TARGET_TAXON,TARGET_TAXON,Name of taxon at target taxon level,,,TAXA: Invertebrates,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_TOTAL,TOTAL,TOTAL NUMBER OF INDIVIDUALS COUNTED,,,BETB,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_TOTAL,TOTAL,Total number of individuals sorted for given taxon,,,BETB,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_TOTAL300,TOTAL300,Total of given taxon using subsampling.exe for 300 organism subsample,,,BETB,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Count,Benthic Macroinvertebrates,benthic_count_TRIBE,TRIBE,Tribe of taxon,,,TAXA: Invertebrates,,,,,PARAMETER,benthic_count
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_AMPHNIND,AMPHNIND,Number of Amphipoda individuals in sample,,,BERW,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_AMPHNIND,AMPHNIND,Number of Amphipoda individuals in sample,,,BETB,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_AMPHNTAX,AMPHNTAX,No. of Amphipoda taxa,,,BERW,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_AMPHNTAX,AMPHNTAX,No. of Amphipoda taxa,,,BETB,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_AMPHPIND,AMPHPIND,% Amphipoda individuals,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_AMPHPIND,AMPHPIND,% Amphipoda individuals,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_AMPHPTAX,AMPHPTAX,% Amphipoda taxa,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_AMPHPTAX,AMPHPTAX,% Amphipoda taxa,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_BURRNIND,BURRNIND,Number of burrower individuals in sample,,,BERW,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_BURRNIND,BURRNIND,Number of burrower individuals in sample,,,BETB,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_BURRNTAX,BURRNTAX,No. of Burrowers taxa,,,BERW,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_BURRNTAX,BURRNTAX,No. of Burrowers taxa,,,BETB,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_BURRPIND,BURRPIND,% Burrowers individuals,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_BURRPIND,BURRPIND,% Burrowers individuals,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_BURRPTAX,BURRPTAX,% Burrowers taxa,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_BURRPTAX,BURRPTAX,% Burrowers taxa,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRDOM1PIND,CHIRDOM1PIND,% individuals in most abundant distinct Chironomidae taxon,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRDOM1PIND,CHIRDOM1PIND,% individuals in most abundant distinct Chironomidae taxon,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRDOM3PIND,CHIRDOM3PIND,% individuals in most abundant 3 distinct Chironomidae taxa,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRDOM3PIND,CHIRDOM3PIND,% individuals in most abundant 3 distinct Chironomidae taxa,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRDOM5PIND,CHIRDOM5PIND,% individuals in most abundant 5 distinct Chironomidae taxa,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRDOM5PIND,CHIRDOM5PIND,% individuals in most abundant 5 distinct Chironomidae taxa,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRNIND,CHIRNIND,Number of Chironomidae individuals in sample,,,BERW,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRNIND,CHIRNIND,Number of Chironomidae individuals in sample,,,BETB,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRNTAX,CHIRNTAX,No. of Chironomidae taxa,,,BERW,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRNTAX,CHIRNTAX,No. of Chironomidae taxa,,,BETB,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRPIND,CHIRPIND,% Chironomidae individuals,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRPIND,CHIRPIND,% Chironomidae individuals,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRPTAX,CHIRPTAX,% Chironomidae taxa,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CHIRPTAX,CHIRPTAX,% Chironomidae taxa,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLMBNIND,CLMBNIND,Number of climber individuals in sample,,,BERW,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLMBNIND,CLMBNIND,Number of climber individuals in sample,,,BETB,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLMBNTAX,CLMBNTAX,No. of Climbers taxa,,,BERW,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLMBNTAX,CLMBNTAX,No. of Climbers taxa,,,BETB,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLMBPIND,CLMBPIND,% Climbers individuals,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLMBPIND,CLMBPIND,% Climbers individuals,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLMBPTAX,CLMBPTAX,% Climbers taxa,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLMBPTAX,CLMBPTAX,% Climbers taxa,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLNGNIND,CLNGNIND,Number of clinger individuals in sample,,,BERW,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLNGNIND,CLNGNIND,Number of clinger individuals in sample,,,BETB,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLNGNTAX,CLNGNTAX,No. of Clingers taxa,,,BERW,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLNGNTAX,CLNGNTAX,No. of Clingers taxa,,,BETB,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLNGPIND,CLNGPIND,% Clingers individuals,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLNGPIND,CLNGPIND,% Clingers individuals,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLNGPTAX,CLNGPTAX,% Clingers taxa,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_CLNGPTAX,CLNGPTAX,% Clingers taxa,,,BETB,NONE,,0.0,100.0,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_COFININD,COFININD,Number of collector-filterers individuals in sample,,,BERW,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_COFININD,COFININD,Number of collector-filterers individuals in sample,,,BETB,NONE,,,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_COFINTAX,COFINTAX,No. of Collecter-filterer taxa,,,BERW,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_COFINTAX,COFINTAX,No. of Collecter-filterer taxa,,,BETB,NONE,,0.0,,PARAMETER,benthic_metrics
1314,NRSA 1314 Benthic Macroinvertebrate Metrics,Benthic Macroinvertebrates,benthic_metrics_COFIPIND,COFIPIND,% Collecter-filterer individuals,,,BERW,NONE,,0.0,100.0,PARAMETER,benthic_metrics
